s80,p80,SAR,beta
0.6,0.46,0.33,0.09870017889500395
0.6,0.46,0.34,0.10358319248321438
0.6,0.46,0.35,0.1086284597484688
0.6,0.46,0.36,0.11384268853871986
0.6,0.46,0.37,0.11923297863836618
0.6,0.46,0.38,0.12480684875674143
0.6,0.46,0.39,0.13057228717058594
0.6,0.46,0.4,0.1365377151456311
0.6,0.46,0.41,0.14271214488858014
0.6,0.46,0.42,0.14910511073676588
0.6,0.46,0.43,0.15572676514806644
0.6,0.46,0.44,0.1625879181517848
0.6,0.46,0.45,0.16970009149508902
0.6,0.46,0.46,0.17707557832519066
0.6,0.46,0.47,0.1847275090619521
0.6,0.46,0.48,0.19266992418710122
0.6,0.46,0.49,0.20091785473702356
0.6,0.46,0.5,0.2094874113264246
0.6,0.46,0.51,0.21839590878186632
0.6,0.46,0.52,0.2276619050696888
0.6,0.46,0.53,0.23730541296402882
0.6,0.46,0.54,0.24734799024031567
0.6,0.46,0.55,0.2578129065074839
0.6,0.46,0.56,0.2687253189291413
0.6,0.46,0.57,0.28011247035884307
0.6,0.46,0.58,0.2920039132976843
0.6,0.46,0.59,0.3044317635205335
0.6,0.46,0.6,0.31743098758959154
0.6,0.48,0.05,0.009092339126525831
0.6,0.48,0.06,0.011095357843384652
0.6,0.48,0.07,0.013161922373387291
0.6,0.48,0.08,0.01529325960680647
0.6,0.48,0.09,0.017490708276158666
0.6,0.48,0.1,0.01975576124134418
0.6,0.48,0.11,0.022090009819957315
0.6,0.48,0.12,0.02449516305543512
0.6,0.48,0.13,0.026973052592400557
0.6,0.48,0.14,0.02952558629294339
0.6,0.48,0.15,0.03215483789981335
0.6,0.48,0.16,0.03486296689589952
0.6,0.48,0.17,0.03765225714887292
0.6,0.48,0.18,0.04052513053197205
0.6,0.48,0.19,0.04348408184364662
0.6,0.48,0.2,0.04653181970488545
0.6,0.48,0.21,0.04967114015044494
0.6,0.48,0.22,0.052905002001252255
0.6,0.48,0.23,0.05623649287931529
0.6,0.48,0.24,0.05966889832054772
0.6,0.48,0.25,0.06320564838036313
0.6,0.48,0.26,0.06685035799218533
0.6,0.48,0.27,0.07060683055535365
0.6,0.48,0.28,0.07447907870967949
0.6,0.48,0.29,0.07847130806964892
0.6,0.48,0.3,0.0825879691434017
0.6,0.48,0.31,0.08683374376711471
0.6,0.48,0.32,0.09121357092652457
0.6,0.48,0.33,0.09573266208883914
0.6,0.48,0.34,0.1003965195274202
0.6,0.48,0.35,0.10521095623668723
0.6,0.48,0.36,0.11018211759979774
0.6,0.48,0.37,0.1153165049794189
0.6,0.48,0.38,0.1206210011962705
0.6,0.48,0.39,0.12610289700858754
0.6,0.48,0.4,0.13176993522987088
0.6,0.48,0.41,0.1376303129140984
0.6,0.48,0.42,0.14369275217441885
0.6,0.48,0.43,0.14996652261911747
0.6,0.48,0.44,0.1564614893909115
0.6,0.48,0.45,0.16318816193737737
0.6,0.48,0.46,0.17015774775212658
0.6,0.48,0.47,0.17738221168249513
0.6,0.48,0.48,0.18487434147093462
0.6,0.48,0.49,0.19264782029279076
0.6,0.48,0.5,0.2007173070509533
0.6,0.48,0.51,0.20909852537782034
0.6,0.48,0.52,0.21780838893971743
0.6,0.48,0.53,0.22686503855233153
0.6,0.48,0.54,0.2362880571759098
0.6,0.48,0.55,0.246098559312366
0.6,0.48,0.56,0.2563193594822791
0.6,0.48,0.57,0.26697514973647674
0.6,0.48,0.58,0.2780927002402093
0.6,0.48,0.59,0.28970108652420423
0.6,0.48,0.6,0.3018319475015211
0.6,0.5,0.05,0.00903623604240082
0.6,0.5,0.06,0.011015462084693487
0.6,0.5,0.07,0.013054121950614991
0.6,0.5,0.08,0.015153409960120994
0.6,0.5,0.09,0.01731460695823999
0.6,0.5,0.1,0.019539138955569295
0.6,0.5,0.11,0.021828510956045936
0.6,0.5,0.12,0.024184333159260205
0.6,0.5,0.13,0.026608329584818808
0.6,0.5,0.14,0.02910227518560695
0.6,0.5,0.15,0.031668118022047644
0.6,0.5,0.16,0.03430786997413965
0.6,0.5,0.17,0.03702365746845539
0.6,0.5,0.18,0.039817719951162955
0.6,0.5,0.19,0.04269241496823549
0.6,0.5,0.2,0.04565021415183972
0.6,0.5,0.21,0.048693736753937594
0.6,0.5,0.22,0.05182568373670515
0.6,0.5,0.23,0.05504896804733
0.6,0.5,0.24,0.058366595645695095
0.6,0.5,0.25,0.061781745383525884
0.6,0.5,0.26,0.06529775740256785
0.6,0.5,0.27,0.0689181441719442
0.6,0.5,0.28,0.07264660005001462
0.6,0.5,0.29,0.07648702642293895
0.6,0.5,0.3,0.0804435059087522
0.6,0.5,0.31,0.08452035890716193
0.6,0.5,0.32,0.0887221340662201
0.6,0.5,0.33,0.09305362861511858
0.6,0.5,0.34,0.09751990501095228
0.6,0.5,0.35,0.10212630902343733
0.6,0.5,0.36,0.10687848940068265
0.6,0.5,0.37,0.11178241927343568
0.6,0.5,0.38,0.11684441947170832
0.6,0.5,0.39,0.12207118338524045
0.6,0.5,0.4,0.1274698032801143
0.6,0.5,0.41,0.1330478189739499
0.6,0.5,0.42,0.1388132061743615
0.6,0.5,0.43,0.14477446263628319
0.6,0.5,0.44,0.1509406218898813
0.6,0.5,0.45,0.15732130282328227
0.6,0.5,0.46,0.1639267582505911
0.6,0.5,0.47,0.17076792849582373
0.6,0.5,0.48,0.17785650060337038
0.6,0.5,0.49,0.18520497386192553
0.6,0.5,0.5,0.1928267324216342
0.6,0.5,0.51,0.2007361258099803
0.6,0.5,0.52,0.20894855831540624
0.6,0.5,0.53,0.21748061612243322
0.6,0.5,0.54,0.22635010127724478
0.6,0.5,0.55,0.2355762530214718
0.6,0.5,0.56,0.24517983582323077
0.6,0.5,0.57,0.2551833106705466
0.6,0.5,0.58,0.2656110153939984
0.6,0.5,0.59,0.27648936889277353
0.6,0.5,0.6,0.287847103062125
0.6,0.52,0.05,0.008986333658652134
0.6,0.52,0.06,0.01094423400747912
0.6,0.52,0.07,0.012957832684743415
0.6,0.52,0.08,0.015028291663784357
0.6,0.52,0.09,0.01715683659698768
0.6,0.52,0.1,0.01934483307608041
0.6,0.52,0.11,0.021593707689453477
0.6,0.52,0.12,0.023904981609659315
0.6,0.52,0.13,0.026280283470194125
0.6,0.52,0.14,0.0287212661328457
0.6,0.52,0.15,0.031229768121121257
0.6,0.52,0.16,0.03380766913749444
0.6,0.52,0.17,0.036456955127620094
0.6,0.52,0.18,0.03917971539877086
0.6,0.52,0.19,0.04197814922537694
0.6,0.52,0.2,0.044854551225949515
0.6,0.52,0.21,0.047811354260126865
0.6,0.52,0.22,0.05085109775904687
0.6,0.52,0.23,0.053976452449328506
0.6,0.52,0.24,0.057190222912919836
0.6,0.52,0.25,0.06049535570924193
0.6,0.52,0.26,0.06389494683485436
0.6,0.52,0.27,0.06739225026480138
0.6,0.52,0.28,0.07099068688150104
0.6,0.52,0.29,0.07469386496593884
0.6,0.52,0.3,0.07850555857299335
0.6,0.52,0.31,0.08242976624698015
0.6,0.52,0.32,0.08647068832128439
0.6,0.52,0.33,0.0906327548827399
0.6,0.52,0.34,0.09492063870933026
0.6,0.52,0.35,0.09933927175100907
0.6,0.52,0.36,0.10389386304274252
0.6,0.52,0.37,0.10858991819339432
0.6,0.52,0.38,0.11343326060866589
0.6,0.52,0.39,0.11843005461824128
0.6,0.52,0.4,0.12358682960807373
0.6,0.52,0.41,0.12891050667633874
0.6,0.52,0.42,0.13440845359272635
0.6,0.52,0.43,0.1400884537228033
0.6,0.52,0.44,0.14595881470356212
0.6,0.52,0.45,0.15202836972083414
0.6,0.52,0.46,0.15830652967155368
0.6,0.52,0.47,0.16480333174909834
0.6,0.52,0.48,0.1715294931160581
0.6,0.52,0.49,0.178496470291602
0.6,0.52,0.5,0.18571652498139404
0.6,0.52,0.51,0.19320279709281918
0.6,0.52,0.52,0.200969385903571
0.6,0.52,0.53,0.2090314583611186
0.6,0.52,0.54,0.21740528867420122
0.6,0.52,0.55,0.22610846879909227
0.6,0.52,0.56,0.23515995822814414
0.6,0.52,0.57,0.2445802605475425
0.6,0.52,0.58,0.25439158068017115
0.6,0.52,0.59,0.26461800909804556
0.6,0.52,0.6,0.2752857309551601
0.6,0.54,0.05,0.008941947733554575
0.6,0.54,0.06,0.010880742683827861
0.6,0.54,0.07,0.012871845148549504
0.6,0.54,0.08,0.014916384591906246
0.6,0.54,0.09,0.01701553337780171
0.6,0.54,0.1,0.019170602011932415
0.6,0.54,0.11,0.02138294525744351
0.6,0.54,0.12,0.023654003489473257
0.6,0.54,0.13,0.025985298162931023
0.6,0.54,0.14,0.028378436234313145
0.6,0.54,0.15,0.030835093566507214
0.6,0.54,0.16,0.03335705342201226
0.6,0.54,0.17,0.03594617593723603
0.6,0.54,0.18,0.03860441621613644
0.6,0.54,0.19,0.04133383384016537
0.6,0.54,0.2,0.04413656066018755
0.6,0.54,0.21,0.04701487721526543
0.6,0.54,0.22,0.0499711608516558
0.6,0.54,0.23,0.053007864507137036
0.6,0.54,0.24,0.05612762569844819
0.6,0.54,0.25,0.059333185120197494
0.6,0.54,0.26,0.06262741726527177
0.6,0.54,0.27,0.06601334597813961
0.6,0.54,0.28,0.06949414865082557
0.6,0.54,0.29,0.07307316496265756
0.6,0.54,0.3,0.07675392115347582
0.6,0.54,0.31,0.08054010194498604
0.6,0.54,0.32,0.08443560770813845
0.6,0.54,0.33,0.08844454244536057
0.6,0.54,0.34,0.0925712329515433
0.6,0.54,0.35,0.09682024388689574
0.6,0.54,0.36,0.10119639415143358
0.6,0.54,0.37,0.105704774692303
0.6,0.54,0.38,0.11035076788838256
0.6,0.54,0.39,0.115140068674328
0.6,0.54,0.4,0.12007870739646306
0.6,0.54,0.41,0.12517307378471224
0.6,0.54,0.42,0.13042996293495326
0.6,0.54,0.43,0.13585654152285437
0.6,0.54,0.44,0.14146048618990265
0.6,0.54,0.45,0.14724992760065533
0.6,0.54,0.46,0.1532335325302561
0.6,0.54,0.47,0.15942054027651184
0.6,0.54,0.48,0.1658208114855004
0.6,0.54,0.49,0.17244488216423787
0.6,0.54,0.5,0.17930402353030145
0.6,0.54,0.51,0.18641030844890946
0.6,0.54,0.52,0.19377668524910918
0.6,0.54,0.53,0.20141705989939965
0.6,0.54,0.54,0.2093464033226842
0.6,0.54,0.55,0.2175808068136327
0.6,0.54,0.56,0.22613766308814975
0.6,0.54,0.57,0.23503575273260918
0.6,0.54,0.58,0.24429540502463945
0.6,0.54,0.59,0.2539386654583338
0.6,0.54,0.6,0.26398948248170845
0.6,0.56,0.05,0.008902488609899662
0.6,0.56,0.06,0.01082418474255064
0.6,0.56,0.07,0.01279511509619357
0.6,0.56,0.08,0.014816376349976478
0.6,0.56,0.09,0.016889089001962024
0.6,0.56,0.1,0.01901451299123284
0.6,0.56,0.11,0.021193936781062364
0.6,0.56,0.12,0.023428727183313663
0.6,0.56,0.13,0.025720324082288977
0.6,0.56,0.14,0.02807024646228375
0.6,0.56,0.15,0.0304800695870868
0.6,0.56,0.16,0.03295147534676089
0.6,0.56,0.17,0.035486210866672675
0.6,0.56,0.18,0.03808611097895984
0.6,0.56,0.19,0.040753112447943114
0.6,0.56,0.2,0.043489195148975514
0.6,0.56,0.21,0.04629650940584256
0.6,0.56,0.22,0.04917726350064382
0.6,0.56,0.23,0.0521337730211257
0.6,0.56,0.24,0.05516849125891973
0.6,0.56,0.25,0.05828396482980355
0.6,0.56,0.26,0.061482881792680535
0.6,0.56,0.27,0.0647680608309933
0.6,0.56,0.28,0.06814246227953889
0.6,0.56,0.29,0.071609196310004
0.6,0.56,0.3,0.07517154030482164
0.6,0.56,0.31,0.07883292844390521
0.6,0.56,0.32,0.08259698351457784
0.6,0.56,0.33,0.08646752012348018
0.6,0.56,0.34,0.09044855745169954
0.6,0.56,0.35,0.09454433371470414
0.6,0.56,0.36,0.09875932118429379
0.6,0.56,0.37,0.10309824251723913
0.6,0.56,0.38,0.10756608852343952
0.6,0.56,0.39,0.11216813752179745
0.6,0.56,0.4,0.11690997644886769
0.6,0.56,0.41,0.12179752335092373
0.6,0.56,0.42,0.1268370515950254
0.6,0.56,0.43,0.13203523301200706
0.6,0.56,0.44,0.13739912919372876
0.6,0.56,0.45,0.1429362682680789
0.6,0.56,0.46,0.14865465834360525
0.6,0.56,0.47,0.15456283273609062
0.6,0.56,0.48,0.1606698945465698
0.6,0.56,0.49,0.16698556595968195
0.6,0.56,0.5,0.1735202428562226
0.6,0.56,0.51,0.18028505543429482
0.6,0.56,0.52,0.18729193556315094
0.6,0.56,0.53,0.19455369181332116
0.6,0.56,0.54,0.2020840930525102
0.6,0.56,0.55,0.20989797768807344
0.6,0.56,0.56,0.21801131450391575
0.6,0.56,0.57,0.22644137576258094
0.6,0.56,0.58,0.2352068406210222
0.6,0.56,0.59,0.24432795336231372
0.6,0.56,0.6,0.25382669534452346
0.6,0.58,0.05,0.00886744878028216
0.6,0.58,0.06,0.010773867541498689
0.6,0.58,0.07,0.012726741491724534
0.6,0.58,0.08,0.014727134354541328
0.6,0.58,0.09,0.01677611597198619
0.6,0.58,0.1,0.018874899671144384
0.6,0.58,0.11,0.021024712480995075
0.6,0.58,0.12,0.023226853778989108
0.6,0.58,0.13,0.025482689312177655
0.6,0.58,0.14,0.027793658748892506
0.6,0.58,0.15,0.030161245534138313
0.6,0.58,0.16,0.03258704116612872
0.6,0.58,0.17,0.0350726910363027
0.6,0.58,0.18,0.0376199219992331
0.6,0.58,0.19,0.04023054327285306
0.6,0.58,0.2,0.042906451372001615
0.6,0.58,0.21,0.04564962661336628
0.6,0.58,0.22,0.04846215297689297
0.6,0.58,0.23,0.05134620750120368
0.6,0.58,0.24,0.054304075632108186
0.6,0.58,0.25,0.057338150577224765
0.6,0.58,0.26,0.06045094466835385
0.6,0.58,0.27,0.06364509357805549
0.6,0.58,0.28,0.06692336405448768
0.6,0.58,0.29,0.07028866158214554
0.6,0.58,0.3,0.07374403843304381
0.6,0.58,0.31,0.07729271819357919
0.6,0.58,0.32,0.08093806294056224
0.6,0.58,0.33,0.08468363449594342
0.6,0.58,0.34,0.0885331783890378
0.6,0.58,0.35,0.09249064253385601
0.6,0.58,0.36,0.09656019106679212
0.6,0.58,0.37,0.10074621933857626
0.6,0.58,0.38,0.10505337033069584
0.6,0.58,0.39,0.10948655238460579
0.6,0.58,0.4,0.11405095864308189
0.6,0.58,0.41,0.11875208816408725
0.6,0.58,0.42,0.12359576811898677
0.6,0.58,0.43,0.12858817838807757
0.6,0.58,0.44,0.13373590229048438
0.6,0.58,0.45,0.1390458965161256
0.6,0.58,0.46,0.14452559357414244
0.6,0.58,0.47,0.15018290171705498
0.6,0.58,0.48,0.15602625359180694
0.6,0.58,0.49,0.16206465140387327
0.6,0.58,0.5,0.1683077169347061
0.6,0.58,0.51,0.17476574705290626
0.6,0.58,0.52,0.18144977537854062
0.6,0.58,0.53,0.1883716409949059
0.6,0.58,0.54,0.19554406503551058
0.6,0.58,0.55,0.20298073621253054
0.6,0.58,0.56,0.21069642501094396
0.6,0.58,0.57,0.2187070395304546
0.6,0.58,0.58,0.22702981193700097
0.6,0.58,0.59,0.23568340056701412
0.6,0.58,0.6,0.24468805463823437
0.6,0.6,0.05,0.008836392728497285
0.6,0.6,0.06,0.01072919550547609
0.6,0.6,0.07,0.01266594876124365
0.6,0.6,0.08,0.014647683365994306
0.6,0.6,0.09,0.016675419730755654
0.6,0.6,0.1,0.018750328162348315
0.6,0.6,0.11,0.02087357861470096
0.6,0.6,0.12,0.023046408567557273
0.6,0.6,0.13,0.025270116201999027
0.6,0.6,0.14,0.027546069628284674
0.6,0.6,0.15,0.02987566824599871
0.6,0.6,0.16,0.032260422994239334
0.6,0.6,0.17,0.03470188759214053
0.6,0.6,0.18,0.037201691888065935
0.6,0.6,0.19,0.03976154207655429
0.6,0.6,0.2,0.04238322652410993
0.6,0.6,0.21,0.045068605777946656
0.6,0.6,0.22,0.04781964445227494
0.6,0.6,0.23,0.050638388737685586
0.6,0.6,0.24,0.0535269847250047
0.6,0.6,0.25,0.056487681221464005
0.6,0.6,0.26,0.05952283578285813
0.6,0.6,0.27,0.06263492089083986
0.6,0.6,0.28,0.06582653072200567
0.6,0.6,0.29,0.06910038831911046
0.6,0.6,0.3,0.07245935316422537
0.6,0.6,0.31,0.075906435326563
0.6,0.6,0.32,0.07944479914563847
0.6,0.6,0.33,0.08307776147506916
0.6,0.6,0.34,0.08680882893164137
0.6,0.6,0.35,0.09064169139026512
0.6,0.6,0.36,0.09458023917924874
0.6,0.6,0.37,0.09862857696231257
0.6,0.6,0.38,0.10279103883271627
0.6,0.6,0.39,0.10707220474427386
0.6,0.6,0.4,0.11147691841951698
0.6,0.6,0.41,0.11601030689089499
0.6,0.6,0.42,0.12067780151761637
0.6,0.6,0.43,0.1254851604708466
0.6,0.6,0.44,0.13043851152762775
0.6,0.6,0.45,0.13554432247519424
0.6,0.6,0.46,0.14080952305377578
0.6,0.6,0.47,0.14624146224542472
0.6,0.6,0.48,0.1518479795357757
0.6,0.6,0.49,0.15763744039535119
0.6,0.6,0.5,0.16361878226820223
0.6,0.6,0.51,0.16980156559943796
0.6,0.6,0.52,0.1761960305032479
0.6,0.6,0.53,0.18281315991028507
0.6,0.6,0.54,0.1896647499581603
0.6,0.6,0.55,0.19676348864475898
0.6,0.6,0.56,0.20412304380313886
0.6,0.6,0.57,0.2117581838300355
0.6,0.6,0.58,0.21968482654981078
0.6,0.6,0.59,0.22792024241394018
0.6,0.6,0.6,0.23648315647629942
0.6,0.62,0.05,0.008808949793505475
0.6,0.62,0.06,0.010689660731166391
0.6,0.62,0.07,0.012612074784172542
0.6,0.62,0.08,0.014577190468025945
0.6,0.62,0.09,0.016585980197116757
0.6,0.62,0.1,0.01863957464915444
0.6,0.62,0.11,0.020739090786726134
0.6,0.62,0.12,0.022885709287061733
0.6,0.62,0.13,0.025080666765897004
0.6,0.62,0.14,0.027325266834677793
0.6,0.62,0.15,0.02962083189514289
0.6,0.62,0.16,0.03196880123622456
0.6,0.62,0.17,0.03437064601992079
0.6,0.62,0.18,0.03682790902507269
0.6,0.62,0.19,0.03934220413387207
0.6,0.62,0.2,0.041915223675483705
0.6,0.62,0.21,0.04454871907027394
0.6,0.62,0.22,0.04724455030283771
0.6,0.62,0.23,0.05000464575968534
0.6,0.62,0.24,0.05283102965289396
0.6,0.62,0.25,0.055725817932302205
0.6,0.62,0.26,0.05869123344771167
0.6,0.62,0.27,0.06172960253455469
0.6,0.62,0.28,0.06484336580167434
0.6,0.62,0.29,0.06803508398223816
0.6,0.62,0.3,0.07130744505475899
0.6,0.62,0.31,0.0746632717355435
0.6,0.62,0.32,0.07810554755535704
0.6,0.62,0.33,0.0816373760711954
0.6,0.62,0.34,0.08526205063025505
0.6,0.62,0.35,0.0889830321540686
0.6,0.62,0.36,0.0928039681181518
0.6,0.62,0.37,0.09672870542740991
0.6,0.62,0.38,0.10076130441038078
0.6,0.62,0.39,0.10490605404811845
0.6,0.62,0.4,0.10916748856617892
0.6,0.62,0.41,0.11355040553487572
0.6,0.62,0.42,0.11805988561157682
0.6,0.62,0.43,0.1227013133824131
0.6,0.62,0.44,0.12748040054934268
0.6,0.62,0.45,0.13240322940054733
0.6,0.62,0.46,0.1374762351741919
0.6,0.62,0.47,0.14270629006338345
0.6,0.62,0.48,0.1481007096522698
0.6,0.62,0.49,0.15366729722965108
0.6,0.62,0.5,0.15941438625107027
0.6,0.62,0.51,0.16535088743999438
0.6,0.62,0.52,0.17148634108055882
0.6,0.62,0.53,0.1778309752816107
0.6,0.62,0.54,0.18439577092029621
0.6,0.62,0.55,0.19119253422370516
0.6,0.62,0.56,0.1982339779956129
0.6,0.62,0.57,0.20553383243647336
0.6,0.62,0.58,0.21310687554144603
0.6,0.62,0.59,0.22096916903913408
0.6,0.62,0.6,0.22913808903094873
0.6,0.64,0.05,0.008784808317904963
0.6,0.64,0.06,0.010654835398580411
0.6,0.64,0.07,0.012564561332014208
0.6,0.64,0.08,0.014514953240080418
0.6,0.64,0.09,0.0165069373558691
0.6,0.64,0.1,0.01854160804479679
0.6,0.64,0.11,0.020620033263705886
0.6,0.64,0.12,0.022743341727809733
0.6,0.64,0.13,0.02491271411539756
0.6,0.64,0.14,0.027129396092347213
0.6,0.64,0.15,0.029394639642106712
0.6,0.64,0.16,0.031709820580603815
0.6,0.64,0.17,0.034076335931373304
0.6,0.64,0.18,0.036495650526659144
0.6,0.64,0.19,0.03896929580250884
0.6,0.64,0.2,0.04149887925909944
0.6,0.64,0.21,0.04408605265385407
0.6,0.64,0.22,0.04673258509844003
0.6,0.64,0.23,0.04944030021212751
0.6,0.64,0.24,0.052211107087643614
0.6,0.64,0.25,0.05504702036002025
0.6,0.64,0.26,0.05795012779216558
0.6,0.64,0.27,0.06092263104696738
0.6,0.64,0.28,0.06396683455520223
0.6,0.64,0.29,0.06708515516402348
0.6,0.64,0.3,0.07028012884665304
0.6,0.64,0.31,0.0735544177856138
0.6,0.64,0.32,0.07691083567150571
0.6,0.64,0.33,0.08035229637041784
0.6,0.64,0.34,0.08388191522162017
0.6,0.64,0.35,0.08750294562979258
0.6,0.64,0.36,0.0912188204174768
0.6,0.64,0.37,0.09503315875232747
0.6,0.64,0.38,0.09894977916413968
0.6,0.64,0.39,0.10297271372319336
0.6,0.64,0.4,0.10710622348031801
0.6,0.64,0.41,0.1113548153053724
0.6,0.64,0.42,0.11572326027470269
0.6,0.64,0.43,0.12021661349757824
0.6,0.64,0.44,0.12484023541143761
0.6,0.64,0.45,0.1295998215495807
0.6,0.64,0.46,0.13450142449969935
0.6,0.64,0.47,0.13955147194412987
0.6,0.64,0.48,0.14475682197490594
0.6,0.64,0.49,0.15012478320079747
0.6,0.64,0.5,0.15566315779725992
0.6,0.64,0.51,0.1613802851807039
0.6,0.64,0.52,0.1672850904838546
0.6,0.64,0.53,0.17338713855335283
0.6,0.64,0.54,0.17969669412965
0.6,0.64,0.55,0.1862247891045339
0.6,0.64,0.56,0.19298329780889037
0.6,0.64,0.57,0.1999850214306344
0.6,0.64,0.58,0.20724379813091934
0.6,0.64,0.59,0.21477456723156033
0.6,0.64,0.6,0.22259354464940714
0.6,0.66,0.05,0.008763713130293496
0.6,0.66,0.06,0.010624368917888023
0.6,0.66,0.07,0.012522950891851986
0.6,0.66,0.08,0.014460396284910974
0.6,0.66,0.09,0.016437587452308458
0.6,0.66,0.1,0.018455585796116447
0.6,0.66,0.11,0.020515414308048655
0.6,0.66,0.12,0.02261815449259776
0.6,0.66,0.13,0.024764936522793952
0.6,0.66,0.14,0.026956954336554508
0.6,0.66,0.15,0.02919539585608106
0.6,0.66,0.16,0.03148158109580703
0.6,0.66,0.17,0.03381684071356377
0.6,0.66,0.18,0.03620257032869175
0.6,0.66,0.19,0.038640228095783026
0.6,0.66,0.2,0.04113134720848855
0.6,0.66,0.21,0.04367748848192428
0.6,0.66,0.22,0.04628034303614289
0.6,0.66,0.23,0.04894164541568919
0.6,0.66,0.24,0.05166319649102752
0.6,0.66,0.25,0.05444691584426111
0.6,0.66,0.26,0.05729478590888825
0.6,0.66,0.27,0.060208892403565195
0.6,0.66,0.28,0.06319141972194638
0.6,0.66,0.29,0.06624465792855504
0.6,0.66,0.3,0.06937100909433573
0.6,0.66,0.31,0.07257299400409799
0.6,0.66,0.32,0.07585326931635718
0.6,0.66,0.33,0.07921460653362569
0.6,0.66,0.34,0.08265993920498203
0.6,0.66,0.35,0.08619234693110057
0.6,0.66,0.36,0.08981507396914397
0.6,0.66,0.37,0.09353153946813597
0.6,0.66,0.38,0.09734534966600619
0.6,0.66,0.39,0.10126031114804789
0.6,0.66,0.4,0.1052804452837566
0.6,0.66,0.41,0.10941000396699134
0.6,0.66,0.42,0.11365348679945222
0.6,0.66,0.43,0.11801565983335566
0.6,0.66,0.44,0.1225015754570665
0.6,0.66,0.45,0.1271165945116491
0.6,0.66,0.46,0.1318664268649046
0.6,0.66,0.47,0.13675711658889322
0.6,0.66,0.48,0.14179512000108122
0.6,0.66,0.49,0.14698731295520023
0.6,0.66,0.5,0.15234103301006358
0.6,0.66,0.51,0.15786412011973264
0.6,0.66,0.52,0.16356496181654084
0.6,0.66,0.53,0.16945254348444316
0.6,0.66,0.54,0.17553650441108767
0.6,0.66,0.55,0.18182720041096623
0.6,0.66,0.56,0.18833577393125597
0.6,0.66,0.57,0.1950742326809297
0.6,0.66,0.58,0.20205553796869866
0.6,0.66,0.59,0.20929372435653862
0.6,0.66,0.6,0.2168039547262414
0.6,0.68,0.05,0.008745463195555386
0.6,0.68,0.06,0.010597985263591507
0.6,0.68,0.07,0.012486883776749256
0.6,0.68,0.08,0.014413040347227922
0.6,0.68,0.09,0.01637737966644493
0.6,0.68,0.1,0.018380850328124636
0.6,0.68,0.11,0.020424462350062803
0.6,0.68,0.12,0.022509254831605437
0.6,0.68,0.13,0.024636312833338045
0.6,0.68,0.14,0.026806784604346028
0.6,0.68,0.15,0.02902180035850952
0.6,0.68,0.16,0.03128263142267309
0.6,0.68,0.17,0.03359055005397152
0.6,0.68,0.18,0.035946890576305526
0.6,0.68,0.19,0.03835304677606556
0.6,0.68,0.2,0.04081048752354193
0.6,0.68,0.21,0.043320691135957025
0.6,0.68,0.22,0.04588528280640922
0.6,0.68,0.23,0.048505909554827635
0.6,0.68,0.24,0.051184303112671324
0.6,0.68,0.25,0.053922276694002715
0.6,0.68,0.26,0.05672172598524383
0.6,0.68,0.27,0.05958463665072324
0.6,0.68,0.28,0.06251308828725026
0.6,0.68,0.29,0.06550926031769642
0.6,0.68,0.3,0.0685754379940869
0.6,0.68,0.31,0.07171401876778903
0.6,0.68,0.32,0.07492751901355209
0.6,0.68,0.33,0.07821859758160074
0.6,0.68,0.34,0.08159001781041457
0.6,0.68,0.35,0.08504471210260373
0.6,0.68,0.36,0.08858576060562857
0.6,0.68,0.37,0.09221640846927585
0.6,0.68,0.38,0.09594007731283526
0.6,0.68,0.39,0.09976037769212225
0.6,0.68,0.4,0.10368112267064103
0.6,0.68,0.41,0.10770634261207526
0.6,0.68,0.42,0.11184030132534933
0.6,0.68,0.43,0.11608751371005221
0.6,0.68,0.44,0.12045276472268662
0.6,0.68,0.45,0.12494113001959978
0.6,0.68,0.46,0.12955800476643203
0.6,0.68,0.47,0.13430912408333537
0.6,0.68,0.48,0.13920058094952248
0.6,0.68,0.49,0.1442388798038794
0.6,0.68,0.5,0.149430955657091
0.6,0.68,0.51,0.15478421585389762
0.6,0.68,0.52,0.16030658242757156
0.6,0.68,0.53,0.16600653917804842
0.6,0.68,0.54,0.17189318416442728
0.6,0.68,0.55,0.1779762883395267
0.6,0.68,0.56,0.18426636118526407
0.6,0.68,0.57,0.1907747243354966
0.6,0.68,0.58,0.1975135943146513
0.6,0.68,0.59,0.20449619435294936
0.6,0.68,0.6,0.21173679370093
0.6,0.7,0.05,0.008729913136420067
0.6,0.7,0.06,0.010575485853659777
0.6,0.7,0.07,0.012456102717061174
0.6,0.7,0.08,0.01437261749236315
0.6,0.7,0.09,0.016325925262549997
0.6,0.7,0.1,0.018316940987121205
0.6,0.7,0.11,0.020346641049923755
0.6,0.7,0.12,0.022416027137580154
0.6,0.7,0.13,0.024526144700619354
0.6,0.7,0.14,0.026678082673654478
0.6,0.7,0.15,0.02887297899647595
0.6,0.7,0.16,0.031112004466175774
0.6,0.7,0.17,0.033396399988528065
0.6,0.7,0.18,0.03572744682564967
0.6,0.7,0.19,0.03810648296851395
0.6,0.7,0.2,0.040534904522679334
0.6,0.7,0.21,0.04301417005304346
0.6,0.7,0.22,0.04554579602883167
0.6,0.7,0.23,0.04813137581517222
0.6,0.7,0.24,0.050772568138880536
0.6,0.7,0.25,0.05347110878945672
0.6,0.7,0.26,0.056228813141991935
